"","income","sex","eth","fedu","medu","weights"
"1318",7677.65793262842,1,1,2,0,1
"1319",8361.29213262842,1,4,11,8,1
"1320",3858.12783262842,1,1,1,0,1
"1321",1986.81863262842,1,1,3,1,1
"1322",7864.97383262842,2,1,1,0,1
"1323",4669.54993262842,2,1,1,0,1
"1324",3469.96063262842,1,1,1,0,1
"1325",3227.91223262842,1,1,3,7,1
"1326",15634.1287326284,2,1,5,7,1
"1327",9720.29513262842,2,3,10,9,1
"1328",1714.76433262842,1,1,1,0,1
"1329",845.08281262842,1,1,9,0,1
"1330",2183.05433262842,1,1,1,0,1
"1331",3641.44353262842,1,1,7,8,1
"1332",2147.37513262842,2,1,1,0,1
"1333",4975.49823262842,1,1,1,0,1
"1334",6519.59833262842,1,1,1,8,1
"1335",3699.42233262842,2,1,1,0,1
"1336",21133.4667326284,2,1,1,0,1
"1337",2591.23403262842,1,1,10,9,1
"1338",5020.96163262842,1,1,1,0,1
"1339",1323.94783262842,1,1,1,0,1
"1340",1208.61853262842,1,1,1,0,1
"1341",1029.24433262842,2,1,1,0,1
"1342",8248.52553262842,1,1,1,0,1
"1343",292.05455262842,1,1,1,0,1
"1344",934.28093262842,2,1,1,4,1
"1345",9363.50213262842,2,1,1,0,1
"1346",6553.76193262842,2,1,10,0,1
"1347",8498.28043262842,1,1,1,0,1
"1348",6466.27463262842,1,1,1,0,1
"1349",14375.1477326284,1,3,1,0,1
"1350",26409.2597326284,2,1,1,0,1
"1351",3092.87513262842,1,1,1,0,1
"1352",28550.0157326284,1,3,7,0,1
"1353",10013.3523992951,2,1,11,12,1
"1354",1692.46493262842,1,1,1,0,1
"1355",5706.37953262842,1,3,4,8,1
"1356",2700.40353262842,1,1,1,5,1
"1357",9274.04803262842,1,1,4,0,1
"1358",9278.67013262842,1,1,1,0,1
"1359",6453.86003262842,1,3,9,8,1
"1360",4056.21453262842,2,1,7,4,1
"1361",4359.48843262842,1,1,9,4,1
"1362",2374.93913262842,1,1,1,0,1
"1363",3949.17693262842,1,1,1,0,1
"1364",4294.00263262842,2,3,1,0,1
"1365",668.81511262842,1,1,1,0,1
"1366",15901.7237326284,2,3,1,0,1
"1367",6018.57293262842,1,1,8,8,1
"1368",2075.33513262842,2,1,1,0,1
"1369",5475.01333262842,1,1,1,0,1
"1370",13184.1550659618,1,1,1,12,1
"1371",2304.36393262842,2,3,11,3,1
"1372",12822.8920659618,2,4,10,12,1
"1373",6006.34143262842,2,3,5,0,1
"1374",2807.44133262842,1,1,11,12,1
"1375",5412.02603262842,1,1,1,0,1
"1376",2316.85173262842,1,1,1,0,1
"1377",3521.02603262842,1,1,9,6,1
"1378",2727.16303262842,1,1,1,0,1
"1379",5226.33563262842,1,1,1,0,1
"1380",8293.12513262842,2,1,1,0,1
"1381",5347.80343262842,2,1,1,0,1
"1382",3096.51673262842,1,1,3,8,1
"1383",2711.17693262842,1,1,1,0,1
"1384",3271.27143262842,1,1,1,0,1
"1385",14021.3007326284,2,1,9,5,1
"1386",1701.38473262842,1,1,1,0,1
"1387",25820.5527326284,1,1,1,0,1
"1388",1960.05913262842,1,1,1,0,1
"1389",1166.19593262842,1,1,1,7,1
"1390",2062.97743262842,1,1,1,0,1
"1391",2468.48843262842,1,1,1,0,1
"1392",5750.97873262842,2,3,8,4,1
"1393",1551.97113262842,2,1,1,0,1
"1394",2495.77823262842,1,1,1,0,1
"1395",2698.50283262842,1,1,1,0,1
"1396",2045.65323262842,1,1,1,8,1
"1397",1543.44853262842,1,1,1,0,1
"1398",6196.96943262842,1,3,1,0,1
"1399",3417.75703262842,1,1,1,0,1
"1400",640.98979262842,2,1,1,0,1
"1401",14135.6007326284,1,1,1,4,1
"1402",3048.27603262842,1,1,1,0,1
"1403",4522.12663262842,1,1,1,0,1
"1404",2929.37173262842,2,1,1,0,1
"1405",4181.29753262842,1,1,1,0,1
"1406",8426.92203262842,2,1,1,0,1
"1407",1603.26673262842,1,1,1,0,1
"1408",4145.41273262842,2,1,5,7,1
"1409",14522.1263992951,2,1,10,4,1
"1410",1737.06393262842,1,1,1,0,1
"1411",4795.26433262842,1,1,4,4,1
"1412",2867.87593262842,2,1,1,0,1
"1413",3342.62983262842,1,1,1,0,1
"1414",3877.81853262842,1,1,1,0,1
"1415",2843.12053262842,1,1,1,0,1
"1416",6072.09193262842,1,1,8,2,1
"1417",7891.73353262842,1,1,1,3,1
"1418",5108.75263262842,1,1,7,8,1
"1419",1469.46953262842,1,1,1,0,1
"1420",1458.50723262842,1,1,1,11,1
"1421",2878.79973262842,1,1,1,8,1
"1422",7051.96303262842,1,1,6,0,1
"1423",3041.14033262842,2,1,1,0,1
"1424",17362.8947326284,1,1,7,6,1
"1425",738.04509262842,1,1,1,0,1
"1426",2683.63613262842,1,1,1,0,1
"1427",1005.63943262842,1,3,1,4,1
"1428",887.65257262842,1,1,1,2,1
"1429",20119.9027326284,2,4,11,8,1
"1430",1380.27153262842,2,1,1,0,1
"1431",1573.59683262842,1,1,1,0,1
"1432",6982.80483262842,1,3,1,0,1
"1433",3699.42233262842,1,1,7,0,1
"1434",4166.31613262842,1,1,1,0,1
"1435",14693.4397326284,2,1,1,0,1
"1436",7980.93133262842,2,1,9,0,1
"1437",633.09660262842,2,1,1,6,1
"1438",9240.03243262842,2,1,4,3,1
"1439",11994.8467326284,2,1,9,8,1
"1440",3719.49533262842,2,1,12,11,1
"1441",12315.0677326284,1,1,1,0,1
"1442",4805.41373262842,1,1,1,0,1
"1443",17079.1380659618,2,1,10,6,1
"1444",3342.62983262842,1,1,9,8,1
"1445",2584.44593262842,1,1,3,2,1
"1446",3699.42233262842,2,1,1,0,1
"1447",5938.29463262842,1,1,6,9,1
"1448",4493.28533262842,1,3,1,2,1
"1449",7285.18623262842,2,1,1,0,1
"1450",2672.03503262842,1,1,3,8,1
"1451",470.45079262842,1,1,1,0,1
"1452",2245.77483262842,1,1,1,1,1
"1453",9404.74043262842,1,1,1,0,1
"1454",2932.31853262842,1,1,1,0,1
"1455",1963.62713262842,1,1,1,0,1
"1456",5483.38443262842,1,1,1,0,1
"1457",2673.64393262842,2,1,3,7,1
"1458",1737.06393262842,1,3,1,0,1
"1459",15437.8937326284,1,1,1,3,1
"1460",6580.52113262842,1,1,1,0,1
"1461",21985.0357326284,1,1,9,8,1
"1462",6110.44743262842,2,3,11,8,1
"1463",845.08281262842,2,1,1,0,1
"1464",2361.45063262842,2,1,1,0,1
"1465",2049.25723262842,2,1,1,4,1
"1466",5483.38443262842,2,4,9,8,1
"1467",2629.04513262842,1,1,1,0,1
"1468",4680.60173262842,2,1,1,0,1
"1469",4270.29023262842,1,1,8,9,1
"1470",10807.5407326284,1,1,1,0,1
"1471",2272.25263262842,1,1,1,0,1
"1472",3610.22433262842,1,1,1,0,1
"1473",4805.46213262842,1,1,1,0,1
"1474",14968.1173992951,1,4,11,10,1
"1475",1824.21063262842,1,1,1,8,1
"1476",3418.44813262842,1,1,11,9,1
"1477",3878.04633262842,2,1,1,0,1
"1478",2970.22773262842,2,1,1,0,1
"1479",5308.24093262842,1,3,9,4,1
"1480",16234.7293992951,1,3,1,0,1
"1481",7088.95033262842,1,3,9,3,1
"1482",6250.48843262842,1,1,1,0,1
"1483",1987.64643262842,2,1,1,0,1
"1484",3574.54483262842,1,1,1,0,1
"1485",9943.29023262842,1,1,11,10,1
"1486",27051.4867326284,1,1,9,8,1
"1487",7980.93133262842,2,1,8,12,1
"1488",1023.47903262842,1,1,1,0,1
"1489",2447.39713262842,1,1,1,8,1
"1490",3521.02603262842,1,1,1,3,1
"1491",4345.29463262842,1,1,8,4,1
"1492",25374.5627326284,2,1,1,0,1
"1493",28496.4967326284,1,1,1,0,1
"1494",4314.88933262842,1,1,1,2,1
"1495",1897.62053262842,1,1,9,3,1
"1496",9764.89373262842,2,1,3,0,1
"1497",2332.77753262842,2,1,1,0,1
"1498",2867.87593262842,1,1,1,9,1
"1499",5929.37513262842,2,3,1,0,1
"1500",5304.98843262842,2,1,12,0,1
"1501",25166.0767326284,2,4,11,9,1
"1502",4304.23403262842,1,1,1,0,1
"1503",2953.54803262842,1,1,1,0,1
"1504",4279.21013262842,1,1,7,8,1
"1505",755.88469262842,1,1,9,8,1
"1506",2271.62833262842,1,1,1,0,1
"1507",24036.5917326284,2,1,1,0,1
"1508",3508.01773262842,1,1,1,0,1
"1509",3574.54483262842,1,1,1,0,1
"1510",2910.01893262842,2,1,1,0,1
"1511",5750.97873262842,1,3,9,8,1
"1512",5929.37513262842,2,1,4,0,1
"1513",5037.39373262842,1,3,1,0,1
"1514",7241.30143262842,1,1,7,1,1
"1515",24645.3597326284,2,1,1,0,1
"1516",1112.67713262842,1,1,1,0,1
"1517",12943.4547326284,1,1,5,12,1
"1518",1873.77373262842,1,1,5,0,1
"1519",3146.39393262842,2,1,1,0,1
"1520",21137.6507326284,2,1,12,11,1
"1521",12440.8367326284,1,1,6,7,1
"1522",4172.17203262842,1,1,1,0,1
"1523",1531.90823262842,1,1,1,0,1
"1524",13689.6107326284,1,3,8,8,1
"1525",5840.17693262842,1,3,9,0,1
"1526",6660.79953262842,2,3,9,0,1
"1527",13957.2057326284,1,1,9,0,1
"1528",2896.63933262842,1,1,11,0,1
"1529",2354.20383262842,1,1,1,0,1
"1530",5001.71453262842,1,1,1,0,1
"1531",1790.58283262842,1,1,1,8,1
"1532",14941.8287326284,1,1,1,7,1
"1533",720.20549262842,1,1,1,0,1
"1534",2961.57853262842,2,1,1,0,1
"1535",17792.7240659618,2,1,11,9,1
"1536",20424.5807326284,1,1,1,0,1
"1537",6223.72873262842,1,1,1,0,1
"1538",5938.29463262842,2,1,6,9,1
"1539",8174.91523262842,1,2,1,0,1
"1540",9812.73263262842,2,1,9,10,1
"1541",2283.50263262842,1,1,1,0,1
"1542",4234.61103262842,2,1,1,9,1
"1543",4888.13053262842,1,1,1,0,1
"1544",10032.4887326284,1,1,11,8,1
"1545",5420.94593262842,2,1,1,0,1
"1546",5483.38443262842,1,1,1,0,1
"1547",845.08281262842,2,1,1,0,1
"1548",21824.4787326284,2,4,11,10,1
"1549",2076.01673262842,1,1,1,0,1
"1550",1630.02613262842,1,1,1,0,1
"1551",4769.79953262842,1,1,1,0,1
"1552",2896.63933262842,2,1,1,0,1
"1553",9980.60773262842,2,1,5,0,1
"1554",5429.86543262842,1,1,1,0,1
"1555",1166.19593262842,1,1,1,0,1
"1556",12530.0357326284,2,1,1,0,1
"1557",809.40355262842,1,1,7,0,1
"1558",2432.80923262842,1,1,1,0,1
"1559",15222.9607326284,1,1,5,12,1
"1560",5037.39373262842,2,2,1,0,1
"1561",21312.5237326284,2,1,11,10,1
"1562",1398.11113262842,2,1,6,0,1
"1563",28942.4867326284,2,2,1,0,1
"1564",1826.26203262842,1,1,7,0,1
"1565",5438.78533262842,1,1,1,0,1
"1566",9140.50703262842,1,3,1,0,1
"1567",4533.11393262842,2,1,1,0,1
"1568",878.00511262842,1,1,1,0,1
"1569",15919.5637326284,2,1,4,10,1
"1570",5750.97873262842,1,1,10,11,1
"1571",9735.58513262842,2,1,1,0,1
"1572",3842.13933262842,2,1,1,0,1
"1573",5280.55043262842,1,1,1,0,1
"1574",2941.23843262842,1,1,1,0,1
"1575",1737.06393262842,1,1,9,2,1
"1576",4825.42983262842,1,1,1,0,1
"1577",3763.87763262842,2,1,1,0,1
"1578",4413.00703262842,1,1,1,0,1
"1579",1452.49543262842,2,1,1,0,1
"1580",1897.62053262842,1,1,1,0,1
"1581",1737.06393262842,1,1,9,11,1
"1582",20361.6287326284,1,1,1,0,1
"1583",3950.73353262842,2,1,1,8,1
"1584",1005.63943262842,2,1,5,3,1
"1585",2593.36563262842,1,1,1,0,1
"1586",15313.0157326284,2,1,9,12,1
"1587",16454.7517326284,2,1,4,0,1
"1588",9943.29023262842,1,1,1,0,1
"1589",5669.07483262842,1,2,1,7,1
"1590",3011.00773262842,2,1,7,0,1
"1591",3159.28993262842,1,1,1,0,1
"1592",10656.8747326284,2,1,9,7,1
"1593",4680.60173262842,1,1,4,4,1
"1594",18238.7147326284,1,1,1,8,1
"1595",755.88469262842,2,3,1,0,1
"1596",5822.33713262842,1,1,4,4,1
"1597",8248.52553262842,1,1,1,8,1
"1598",4439.76673262842,2,1,1,7,1
"1599",5750.97873262842,2,1,1,0,1
"1600",1701.38473262842,2,1,1,0,1
"1601",5215.79023262842,1,1,9,6,1
"1602",2361.45063262842,2,1,7,5,1
"1603",2227.65353262842,1,1,3,4,1
"1604",1846.12043262842,1,1,1,0,1
"1605",3967.01653262842,2,1,11,8,1
"1606",2450.64883262842,2,1,1,0,1
"1607",8730.19553262842,1,1,1,0,1
"1608",1291.07343262842,2,1,1,0,1
"1609",2325.77143262842,1,1,4,3,1
"1610",381.25264262842,1,1,2,4,1
"1611",2299.01193262842,1,1,3,4,1
"1612",2896.63933262842,1,1,1,0,1
"1613",5019.55433262842,1,1,1,0,1
"1614",1576.92883262842,1,1,1,0,1
"1615",4948.19593262842,1,1,9,8,1
"1616",10032.4887326284,1,1,12,12,1
"1617",1734.92273262842,1,1,1,0,1
"1618",2914.47893262842,1,1,9,8,1
"1619",1558.66763262842,1,3,4,0,1
"1620",12306.7697326284,2,3,4,0,1
"1621",15866.0437326284,1,1,1,2,1
"1622",5527.98353262842,2,1,1,0,1
"1623",1094.83753262842,1,1,1,0,1
"1624",6696.47873262842,1,3,8,5,1
"1625",16543.9497326284,1,1,1,0,1
"1626",3863.90883262842,1,1,1,0,1
"1627",12556.7937326284,1,3,5,0,1
"1628",4149.87273262842,2,1,1,0,1
"1629",4145.41273262842,1,3,1,0,1
"1630",17092.5177326284,1,1,1,0,1
"1631",1728.14413262842,2,1,1,0,1
"1632",1816.60383262842,1,1,1,0,1
"1633",5138.43763262842,1,1,1,0,1
"1634",9546.80383262842,1,1,7,3,1
"1635",25423.6217326284,1,1,11,12,1
"1636",3075.03553262842,1,3,1,7,1
"1637",3388.24703262842,1,1,1,5,1
"1638",4056.21453262842,2,3,1,0,1
"1639",1380.27153262842,1,1,1,0,1
"1640",2356.05343262842,2,1,3,0,1
"1641",8426.92203262842,2,3,8,4,1
"1642",11417.5900659618,1,2,8,7,1
"1643",1870.86113262842,2,1,1,0,1
"1644",3527.85713262842,1,1,1,4,1
"1645",12716.2857326284,1,1,7,5,1
"1646",28578.5587326284,2,1,1,10,1
"1647",9818.41223262842,2,1,10,8,1
"1648",7802.53533262842,1,1,1,0,1
"1649",3342.62983262842,2,1,9,3,1
"1650",12440.8373992951,2,1,1,0,1
"1651",16377.7177326284,2,1,5,4,1
"1652",2059.19723262842,2,1,1,0,1
"1653",29834.4687326284,1,1,1,0,1
"1654",5143.58363262842,1,1,8,4,1
"1655",5340.66763262842,2,1,4,3,1
"1656",6358.90253262842,1,1,1,0,1
"1657",7477.69643262842,1,3,5,7,1
"1658",5171.19113262842,1,1,1,0,1
"1659",6428.88443262842,1,1,6,9,1
"1660",4059.78293262842,2,1,1,0,1
"1661",1737.06393262842,1,1,1,0,1
"1662",3699.42233262842,1,1,1,0,1
"1663",15897.3547326284,2,1,1,3,1
"1664",1789.27503262842,1,1,1,3,1
"1665",24628.4807326284,1,1,1,0,1
"1666",3506.12783262842,1,1,1,0,1
"1667",15116.7807326284,2,4,9,0,1
"1668",11959.1667326284,1,3,11,8,1
"1669",1408.42193262842,1,1,1,8,1
"1670",1882.53573262842,1,1,1,12,1
"1671",1976.95453262842,1,1,9,5,1
"1672",4288.13003262842,1,1,1,0,1
"1673",934.28093262842,2,1,5,3,1
"1674",4018.79803262842,2,3,6,1,1
"1675",3155.31393262842,1,1,1,0,1
"1676",16227.6847326284,1,1,12,8,1
"1677",1112.67713262842,1,1,1,7,1
"1678",20487.7773992951,2,1,1,8,1
"1679",1451.62993262842,1,1,1,0,1
"1680",7088.95033262842,2,1,1,0,1
"1681",12333.7987326284,1,1,1,0,1
"1682",16633.1487326284,1,1,1,0,1
"1683",6464.56363262842,1,1,1,0,1
"1684",3314.08663262842,1,1,1,0,1
"1685",6411.04463262842,1,1,1,0,1
"1686",19264.4927326284,1,1,1,0,1
"1687",2816.36103262842,2,1,1,0,1
"1688",14294.6077326284,2,3,9,0,1
"1689",20664.9027326284,1,1,1,0,1
"1690",6207.67303262842,1,3,1,3,1
"1691",14849.1857326284,1,4,11,8,1
"1692",10032.4887326284,1,1,1,0,1
"1693",10210.8837326284,1,3,5,8,1
"1694",12530.0357326284,1,4,11,10,1
"1695",10639.4757326284,1,1,1,0,1
"1696",488.29039262842,2,1,1,0,1
"1697",10032.4887326284,1,3,9,10,1
"1698",12084.0437326284,1,1,1,0,1
"1699",881.79515262842,1,1,1,0,1
"1700",1970.74553262842,1,1,1,0,1
"1701",4294.00263262842,1,3,1,0,1
"1702",11994.8467326284,2,1,1,0,1
"1703",8872.91223262842,1,3,9,8,1
"1704",18387.3777326284,2,1,1,0,1
"1705",613.16771262842,1,1,1,5,1
"1706",9076.50603262842,1,1,1,10,1
"1707",11638.6267326284,1,1,1,7,1
"1708",3967.01653262842,2,1,1,2,1
"1709",3030.43643262842,2,3,1,0,1
"1710",18765.5957326284,2,2,1,0,1
"1711",7695.90983262842,1,1,1,0,1
"1712",6196.96943262842,2,1,12,8,1
"1713",3342.62983262842,2,1,9,8,1
"1714",2637.96473262842,1,1,1,0,1
"1715",5438.78533262842,1,1,3,4,1
"1716",6330.76633262842,1,1,5,5,1
"1717",3991.86813262842,1,1,1,8,1
"1718",2200.89393262842,1,1,1,2,1
"1719",15116.7807326284,1,1,9,8,1
"1720",9122.66713262842,1,1,1,0,1
"1721",29299.2797326284,1,1,11,8,1
"1722",7792.97183262842,1,1,1,3,1
"1723",4983.87513262842,2,3,4,6,1
"1724",4409.27943262842,1,3,1,0,1
"1725",1647.86573262842,2,1,1,0,1
"1726",1738.13363262842,2,1,1,0,1
"1727",3993.77603262842,1,1,9,1,1
"1728",3253.43183262842,2,1,1,0,1
"1729",2095.73113262842,1,1,1,0,1
"1730",2985.83733262842,2,1,1,0,1
"1731",22318.3537326284,1,1,1,4,1
"1732",9463.94253262842,2,1,1,0,1
"1733",3546.39763262842,2,1,1,6,1
"1734",2539.84683262842,2,1,1,0,1
"1735",26293.3027326284,2,3,1,7,1
"1736",3515.05803262842,2,1,1,0,1
"1737",3270.26163262842,1,1,1,0,1
"1738",3371.10713262842,2,1,1,0,1
"1739",3681.70033262842,2,1,1,0,1
"1740",12333.7987326284,2,3,6,0,1
"1741",4894.67693262842,1,1,1,0,1
"1742",2629.04513262842,2,1,1,7,1
"1743",6342.29073262842,1,1,1,0,1
"1744",5947.21453262842,1,1,1,0,1
"1745",9903.88983262842,1,1,1,0,1
"1746",2183.05433262842,1,3,5,0,1
"1747",27604.5157326284,2,1,7,7,1
"1748",2183.05433262842,1,1,1,0,1
"1749",3583.10373262842,1,1,1,0,1
"1750",2093.85633262842,2,1,9,10,1
"1751",6889.41083262842,1,1,8,12,1
"1752",6976.72723262842,1,1,1,0,1
"1753",3069.74283262842,1,1,1,0,1
"1754",9764.89373262842,1,1,9,8,1
"1755",7676.32783262842,2,1,1,0,1
"1756",18684.7057326284,1,2,7,0,1
"1757",3431.82803262842,2,1,1,0,1
"1758",8576.77463262842,2,1,10,6,1
"1759",7240.58713262842,1,1,1,0,1
"1760",10359.5477326284,2,4,9,8,1
"1761",1291.07343262842,1,1,1,0,1
"1762",1978.59303262842,1,1,1,0,1
"1763",4680.60173262842,2,1,1,0,1
"1764",18982.0313992951,2,4,11,8,1
"1765",9764.89373262842,1,1,1,0,1
"1766",4622.76193262842,2,1,1,0,1
"1767",2176.89783262842,1,1,1,6,1
"1768",5626.10123262842,2,3,1,0,1
"1769",1121.59693262842,1,1,1,0,1
"1770",1112.67713262842,2,1,8,6,1
"1771",4652.05823262842,1,1,1,0,1
"1772",15437.8937326284,1,1,1,5,1
"1773",23144.6097326284,1,4,7,12,1
"1774",3973.43643262842,2,1,1,0,1
"1775",3521.02603262842,1,1,1,0,1
"1776",1998.01823262842,2,1,7,9,1
"1777",7954.17203262842,1,1,1,0,1
"1778",3734.02043262842,2,3,1,5,1
"1779",1915.46013262842,1,1,1,8,1
"1780",2130.37033262842,1,1,1,0,1
"1781",1246.47433262842,1,1,1,2,1
"1782",934.28093262842,1,1,7,9,1
"1783",15936.2887326284,1,4,9,8,1
"1784",2280.92913262842,1,1,1,0,1
"1785",3280.19113262842,1,1,1,0,1
"1786",3521.02603262842,2,1,1,0,1
"1787",5969.51433262842,2,3,11,7,1
"1788",8034.45033262842,2,3,1,0,1
"1789",3458.56393262842,1,1,1,0,1
"1790",9764.89373262842,2,1,9,11,1
"1791",3164.23353262842,1,1,1,0,1
"1792",3431.82803262842,1,1,1,0,1
"1793",7507.28973262842,2,1,1,6,1
"1794",5065.15593262842,2,1,1,0,1
"1795",6006.34143262842,1,3,11,0,1
"1796",6565.61543262842,2,1,1,0,1
"1797",7267.34683262842,2,1,6,12,1
"1798",1334.18583262842,1,1,1,0,1
"1799",7329.78533262842,2,1,1,0,1
"1800",12333.7987326284,1,3,1,0,1
"1801",907.52147262842,2,1,1,0,1
"1802",5937.71353262842,1,3,1,0,1
"1803",6226.40493262842,1,3,1,0,1
"1804",1918.03873262842,2,1,1,0,1
"1805",360.42415262842,1,1,1,0,1
"1806",5126.59193262842,1,1,8,11,1
"1807",5438.78533262842,2,1,5,8,1
"1808",13778.8087326284,1,4,11,12,1
"1809",8937.58613262842,1,1,9,8,1
"1810",17469.8267326284,1,1,7,2,1
"1811",10746.0727326284,2,1,10,6,1
"1812",3381.91373262842,1,1,1,0,1
"1813",8988.87033262842,2,1,1,0,1
"1814",4162.57733262842,1,1,1,0,1
"1815",10656.8747326284,1,1,9,0,1
"1816",3859.47573262842,1,1,2,3,1
"1817",1736.14813262842,2,1,2,2,1
"1818",16962.1147326284,2,4,11,10,1
"1819",4622.76193262842,1,1,1,0,1
"1820",5643.94113262842,2,3,1,5,1
"1821",3217.27943262842,1,1,1,0,1
"1822",2380.05463262842,1,1,8,0,1
"1823",12084.0443992951,1,4,11,12,1
"1824",4181.09193262842,1,1,8,7,1
"1825",27515.3167326284,1,1,8,10,1
"1826",15532.4437326284,1,1,1,0,1
"1827",1255.39413262842,1,1,9,0,1
"1828",2257.75063262842,1,1,1,0,1
"1829",5012.41863262842,1,3,1,4,1
"1830",2718.24313262842,1,1,1,0,1
"1831",10846.8667326284,2,1,5,8,1
"1832",4912.51673262842,1,1,3,2,1
"1833",5661.78093262842,2,1,9,8,1
"1834",3699.42233262842,2,1,1,0,1
"1835",4669.54993262842,1,1,1,0,1
"1836",10379.4387326284,1,1,1,3,1
"1837",6999.75213262842,1,1,1,0,1
"1838",4506.50363262842,2,1,1,0,1
"1839",5885.43623262842,1,1,1,0,1
"1840",2780.68183262842,2,1,1,0,1
"1841",1257.62403262842,2,1,10,7,1
"1842",2691.56003262842,1,1,6,6,1
"1843",3845.03703262842,1,1,1,0,1
"1844",3342.62983262842,2,1,1,12,1
"1845",4377.32783262842,2,3,9,8,1
"1846",10986.1867326284,1,1,1,4,1
"1847",10210.8837326284,1,1,4,8,1
"1848",20546.7893992951,2,4,11,10,1
"1849",4841.15793262842,1,3,6,7,1
"1850",1380.27153262842,2,1,1,0,1
"1851",6865.95523262842,1,1,1,0,1
"1852",8395.09003262842,2,1,1,0,1
"1853",12486.3287326284,2,1,1,0,1
"1854",4065.13443262842,1,1,1,0,1
"1855",3289.48353262842,2,1,1,0,1
"1856",2629.04513262842,1,1,1,0,1
"1857",7080.03043262842,1,3,3,1,1
"1858",3133.94303262842,1,1,1,0,1
"1859",2010.30903262842,1,1,1,0,1
"1860",3522.19113262842,1,1,1,0,1
"1861",2473.17913262842,2,1,8,8,1
"1862",3734.33413262842,1,1,1,0,1
"1863",4395.24923262842,1,1,1,8,1
"1864",3797.54023262842,2,1,1,0,1
"1865",4413.00703262842,1,3,11,9,1
"1866",3790.41843262842,1,1,1,0,1
"1867",1362.43183262842,1,1,1,0,1
"1868",4801.18133262842,1,1,1,7,1
"1869",7088.95033262842,1,3,9,12,1
"1870",8159.32733262842,1,1,10,10,1
"1871",4644.92203262842,1,1,8,7,1
"1872",10335.7617326284,2,1,1,0,1
"1873",1951.13933262842,1,1,1,0,1
"1874",6411.04463262842,1,1,1,0,1
"1875",7320.72723262842,2,1,1,0,1
"1876",6337.55383262842,1,1,1,0,1
"1877",2985.83733262842,1,1,1,0,1
"1878",1737.06393262842,1,1,1,5,1
"1879",1424.87053262842,1,1,1,0,1
"1880",4278.48943262842,1,1,1,0,1
"1881",2608.60683262842,1,1,8,2,1
"1882",2155.61563262842,2,1,1,0,1
"1883",2054.09223262842,1,1,1,0,1
"1884",7856.05433262842,2,1,1,0,1
"1885",3961.16863262842,1,1,8,6,1
"1886",9996.80873262842,2,3,8,10,1
"1887",1383.14433262842,1,1,1,11,1
"1888",12565.7137326284,1,1,1,0,1
"1889",2517.31533262842,1,1,9,8,1
"1890",2280.92913262842,2,1,1,0,1
"1891",3414.76703262842,2,1,1,0,1
"1892",5304.98843262842,2,1,1,0,1
"1893",10407.1207326284,1,1,12,0,1
"1894",3967.01653262842,2,1,1,0,1
"1895",11801.2057326284,2,1,1,0,1
"1896",2414.96963262842,1,1,1,0,1
"1897",4011.61563262842,1,1,1,0,1
"1898",577.48851262842,1,1,1,5,1
"1899",13850.1667326284,1,1,1,0,1
"1900",8988.87033262842,1,1,1,0,1
"1901",1737.06393262842,1,1,1,0,1
"1902",4840.87123262842,1,3,6,0,1
"1903",2405.02553262842,1,1,9,10,1
"1904",3107.29873262842,1,1,9,6,1
"1905",5394.18623262842,2,1,1,2,1
"1906",5342.48013262842,1,1,1,0,1
"1907",2361.45063262842,2,1,1,0,1
"1908",9764.89373262842,2,1,11,12,1
"1909",4230.14323262842,2,1,1,0,1
"1910",8228.83513262842,2,1,1,0,1
"1911",7008.67203262842,2,3,6,0,1
"1912",300.97435262842,1,1,1,0,1
"1913",952.12053262842,1,1,1,0,1
"1914",6457.27803262842,1,1,1,0,1
"1915",8775.09493262842,2,3,9,7,1
"1916",2967.99773262842,2,1,9,0,1
"1917",7579.54023262842,1,1,1,0,1
"1918",5483.38443262842,2,1,1,0,1
"1919",4609.24283262842,1,1,1,0,1
"1920",220.69606262842,2,1,7,0,1
"1921",5689.23013262842,1,1,1,3,1
"1922",3059.98113262842,2,1,1,0,1
"1923",4769.79953262842,1,1,1,6,1
"1924",2495.24773262842,1,1,11,10,1
"1925",3075.03553262842,1,1,1,0,1
"1926",14831.3457326284,1,1,3,6,1
"1927",755.88469262842,2,1,6,10,1
"1928",6375.36543262842,2,1,1,0,1
"1929",2544.40663262842,1,1,1,0,1
"1930",2673.64393262842,2,1,1,0,1
"1931",1826.26203262842,1,1,1,5,1
"1932",4305.96943262842,1,1,9,6,1
"1933",8872.91223262842,1,1,1,11,1
"1934",2885.93543262842,1,1,1,0,1
"1935",3699.42233262842,2,1,1,8,1
"1936",1558.66763262842,2,1,1,0,1
"1937",20248.2087326284,2,3,1,0,1
"1938",12619.2337326284,1,1,11,9,1
"1939",14034.6407326284,2,3,1,1,1
"1940",13689.6107326284,2,1,1,3,1
"1941",21906.8397326284,2,1,1,5,1
"1942",3752.94113262842,2,1,1,0,1
"1943",3971.45813262842,1,1,1,0,1
"1944",2584.44593262842,2,1,1,0,1
"1945",5929.37513262842,1,1,7,6,1
"1946",23529.6737326284,2,4,9,10,1
"1947",14145.2687326284,2,1,1,0,1
"1948",5750.97873262842,1,1,9,7,1
"1949",2421.63493262842,1,1,4,0,1
"1950",4329.52213262842,1,3,1,0,1
"1951",11548.8557326284,2,3,9,7,1
"1952",3458.58733262842,2,1,1,0,1
"1953",3916.58833262842,2,1,1,0,1
